#  
#  ARTDECO flux output for each k-dis band 
#  
# number of wavelengths
  38
# number of solar zenith angles
   1
# number of sampled altitudes 
  50
##################
# Wavelength (microns) 
       8.000000000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
      60.000000000       0.188000000       0.040703041       2.882462961       0.012477657
      55.000000000       0.362000000       0.060405230       2.886486074       0.012445569
      50.000000000       0.683000000       0.077906010       2.885843893       0.012426803
      47.500000000       0.940000000       0.085746377       2.880573025       0.012412822
      45.000000000       1.290000000       0.091234235       2.870511946       0.012391340
      42.500000000       1.800000000       0.097444516       2.858916086       0.012358488
      40.000000000       2.530000000       0.107952611       2.846462413       0.012307356
      37.500000000       3.600000000       0.123834470       2.833332897       0.012228562
      35.000000000       5.180000000       0.145750770       2.820478552       0.012108444
      32.500000000       7.560000000       0.174326650       2.809994638       0.011925844
      30.000000000      11.100000000       0.215819610       2.805118057       0.011644788
      27.500000000      16.460000000       0.276616665       2.803719433       0.011220655
      25.000000000      24.400000000       0.362045625       2.807213927       0.010644033
      24.000000000      28.600000000       0.401750581       2.809664615       0.010392625
      23.000000000      33.400000000       0.444200995       2.812709317       0.010137786
      22.000000000      39.100000000       0.489045376       2.816537782       0.009883114
      21.000000000      45.800000000       0.535901496       2.821436033       0.009628553
      20.000000000      53.700000000       0.584805354       2.827828410       0.009367062
      19.000000000      62.800000000       0.636712140       2.836770556       0.009084244
      18.000000000      73.600000000       0.695582927       2.848872597       0.008761571
      17.000000000      86.100000000       0.764793712       2.862636001       0.008380545
      16.000000000     100.700000000       0.846451454       2.878641405       0.007926936
      15.000000000     117.800000000       0.942193618       2.897670031       0.007396241
      14.000000000     137.800000000       1.053154428       2.920965340       0.006791142
      13.000000000     161.100000000       1.179459357       2.950563924       0.006122808
      12.000000000     188.200000000       1.318289667       2.989625972       0.005419375
      11.000000000     219.900000000       1.466432503       3.044975804       0.004708071
      10.000000000     256.800000000       1.621144392       3.142284083       0.004006597
       9.000000000     299.300000000       1.872368373       3.309935995       0.003299069
       8.000000000     347.300000000       2.728603826       3.855079841       0.000384856
       7.000000000     401.600000000       3.083613640       4.181796427       0.000231040
       6.000000000     462.700000000       3.491650011       4.508388404       0.000156296
       5.000000000     531.300000000       3.980773084       4.868295258       0.000096600
       4.000000000     608.100000000       4.528078052       5.255633497       0.000053929
       3.000000000     693.800000000       5.114534414       5.634809185       0.000026839
       2.000000000     789.700000000       5.571530398       5.898762533       0.000012060
       1.000000000     897.300000000       5.956409076       6.135888194       0.000004887
       0.000000000    1018.000000000       6.411755520       6.430795683       0.000000000
# Wavelength (microns) 
      14.492754000
# Solar zenithal angle (deg) 
60.000
#     ALTITUDE           PRESSION           FLUX DW          FLUX UP           FLUX DIR
#       (KM)               (hPa)             (W.M-2)          (W.M-2)          (W.M-2) 
     120.000000000       0.000040000       0.011889536       2.761017566       0.011889536
     115.000000000       0.000060000       0.011889536       2.761017566       0.011889536
     110.000000000       0.000110000       0.011889536       2.761017566       0.011889536
     105.000000000       0.000200000       0.011889536       2.761017566       0.011889536
     100.000000000       0.000410000       0.011889536       2.761017566       0.011889536
      95.000000000       0.000880000       0.011889536       2.761017566       0.011889536
      90.000000000       0.001980000       0.011889536       2.761017566       0.011889536
      85.000000000       0.004560000       0.011889536       2.761017566       0.011889536
      80.000000000       0.010300000       0.011936025       2.761040614       0.011889252
      75.000000000       0.022200000       0.016229523       2.762161538       0.011867004
      70.000000000       0.047000000       0.034564561       2.765923261       0.011791771
      65.000000000       0.095000000       0.051341799       2.772002340       0.011767321
      60.000000000       0.188000000       0.063175829       2.778700253       0.011758189
      55.000000000       0.362000000       0.082632724       2.783755683       0.011732011
      50.000000000       0.683000000       0.120336346       2.777069941       0.011661908
      47.500000000       0.940000000       0.150897011       2.764273788       0.011596795
      45.000000000       1.290000000       0.189041371       2.740909155       0.011496626
