#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.347192687E+00     0.200008798E+01     0.100000000E+01     0.900000000E+00     0.860000000E+00
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.376753020E+00     0.175356534E+00     0.173220455E+00     0.127531214E+00     0.129177278E+00     0.245358764E-01    -0.365260970E-02
     0.378284940E+00     0.176894394E+00     0.174800413E+00     0.129560476E+00     0.131062936E+00     0.245829431E-01    -0.295901785E-02
     0.379815820E+00     0.178725611E+00     0.176686689E+00     0.131893170E+00     0.133242458E+00     0.246315145E-01    -0.230547432E-02
     0.381345670E+00     0.180851302E+00     0.178880053E+00     0.134527123E+00     0.135714643E+00     0.246831744E-01    -0.169656296E-02
     0.382874480E+00     0.183270763E+00     0.181379380E+00     0.137458306E+00     0.138476488E+00     0.247394979E-01    -0.113661385E-02
     0.384402230E+00     0.185981470E+00     0.184181643E+00     0.140680840E+00     0.141523191E+00     0.248020414E-01    -0.629669219E-03
     0.385928930E+00     0.188979155E+00     0.187282005E+00     0.144187118E+00     0.144848259E+00     0.248723337E-01    -0.179444387E-03
     0.387454580E+00     0.192257761E+00     0.190673770E+00     0.147967760E+00     0.148443464E+00     0.249518654E-01     0.210681278E-03
     0.388979170E+00     0.195809466E+00     0.194348413E+00     0.152011661E+00     0.152298876E+00     0.250420786E-01     0.537688213E-03
     0.390502690E+00     0.199624739E+00     0.198295634E+00     0.156306063E+00     0.156402936E+00     0.251443578E-01     0.798940168E-03
     0.392025150E+00     0.203692446E+00     0.202503483E+00     0.160836693E+00     0.160742579E+00     0.252600229E-01     0.992203944E-03
     0.393546530E+00     0.207999782E+00     0.206958284E+00     0.165587698E+00     0.165303166E+00     0.253903166E-01     0.111565705E-02
     0.395066830E+00     0.212532479E+00     0.211644853E+00     0.170541879E+00     0.170068709E+00     0.255364000E-01     0.116790780E-02
     0.396586050E+00     0.217274834E+00     0.216546533E+00     0.175680740E+00     0.175021909E+00     0.256993436E-01     0.114800129E-02
     0.398104190E+00     0.222209808E+00     0.221645298E+00     0.180984594E+00     0.180144259E+00     0.258801206E-01     0.105542672E-02
     0.399621240E+00     0.227319086E+00     0.226921817E+00     0.186432644E+00     0.185416117E+00     0.260795987E-01     0.890123212E-03
     0.401137190E+00     0.232583224E+00     0.232355610E+00     0.192003143E+00     0.190816856E+00     0.262985355E-01     0.652482118E-03
     0.402652050E+00     0.237981835E+00     0.237925241E+00     0.197673598E+00     0.196325064E+00     0.265375763E-01     0.343341441E-03
     0.404165800E+00     0.243493544E+00     0.243608273E+00     0.203420726E+00     0.201918492E+00     0.267972426E-01    -0.360090280E-04
     0.405678450E+00     0.249096326E+00     0.249381624E+00     0.209220821E+00     0.207574410E+00     0.270779375E-01    -0.483846578E-03
     0.407189990E+00     0.254767469E+00     0.255221526E+00     0.215049710E+00     0.213269564E+00     0.273799348E-01    -0.998013609E-03
     0.408700410E+00     0.260483787E+00     0.261103748E+00     0.220882981E+00     0.218980396E+00     0.277033802E-01    -0.157593342E-02
     0.410209710E+00     0.266221802E+00     0.267003787E+00     0.226696176E+00     0.224683227E+00     0.280482920E-01    -0.221462947E-02
     0.411717900E+00     0.271957896E+00     0.272897025E+00     0.232464940E+00     0.230354408E+00     0.284145615E-01    -0.291074471E-02
     0.413224950E+00     0.277668268E+00     0.278758689E+00     0.238164993E+00     0.235970283E+00     0.288019410E-01    -0.366053719E-02
     0.414730880E+00     0.283329435E+00     0.284564362E+00     0.243772621E+00     0.241507675E+00     0.292100673E-01    -0.445994464E-02
     0.416235670E+00     0.288918034E+00     0.290289789E+00     0.249264491E+00     0.246943703E+00     0.296384408E-01    -0.530456489E-02
     0.417739320E+00     0.294411207E+00     0.295911267E+00     0.254618028E+00     0.252256151E+00     0.300864439E-01    -0.618971249E-02
     0.419241820E+00     0.299786636E+00     0.301405686E+00     0.259811453E+00     0.257423503E+00     0.305533367E-01    -0.711043096E-02
     0.420743180E+00     0.305022797E+00     0.306750789E+00     0.264824025E+00     0.262425193E+00     0.310382704E-01    -0.806154108E-02
     0.422243390E+00     0.310098959E+00     0.311925175E+00     0.269636048E+00     0.267241595E+00     0.315402800E-01    -0.903764784E-02
     0.423742440E+00     0.314995399E+00     0.316908513E+00     0.274229071E+00     0.271854236E+00     0.320582965E-01    -0.100331851E-01
     0.425240340E+00     0.319693594E+00     0.321681747E+00     0.278586069E+00     0.276245973E+00     0.325911599E-01    -0.110424635E-01
     0.426737060E+00     0.324176159E+00     0.326227031E+00     0.282691389E+00     0.280400936E+00     0.331376060E-01    -0.120596651E-01
     0.428232620E+00     0.328427245E+00     0.330528130E+00     0.286531112E+00     0.284304895E+00     0.336963057E-01    -0.130789404E-01
     0.429727010E+00     0.332432404E+00     0.334570289E+00     0.290092925E+00     0.287945136E+00     0.342658451E-01    -0.140943898E-01
     0.431220230E+00     0.336178809E+00     0.338340455E+00     0.293366322E+00     0.291310658E+00     0.348447482E-01    -0.151001280E-01
     0.432712260E+00     0.339655270E+00     0.341827294E+00     0.296342616E+00     0.294392193E+00     0.354314753E-01    -0.160903001E-01
     0.434203110E+00     0.342852442E+00     0.345021401E+00     0.299015109E+00     0.297182379E+00     0.360244516E-01    -0.170591516E-01
     0.435692770E+00     0.345762773E+00     0.347915242E+00     0.301379045E+00     0.299675717E+00     0.366220577E-01    -0.180010317E-01
     0.437181230E+00     0.348380612E+00     0.350503274E+00     0.303431696E+00     0.301868661E+00     0.372226479E-01    -0.189104420E-01
     0.438668500E+00     0.350702294E+00     0.352782017E+00     0.305172420E+00     0.303759681E+00     0.378245681E-01    -0.197820833E-01
     0.440154580E+00     0.352726113E+00     0.354750032E+00     0.306602626E+00     0.305349236E+00     0.384261549E-01    -0.206108697E-01
     0.441639440E+00     0.354452338E+00     0.356407936E+00     0.307725780E+00     0.306639779E+00     0.390257374E-01    -0.213919527E-01
     0.443123100E+00     0.355883318E+00     0.357758503E+00     0.308547462E+00     0.307635832E+00     0.396216807E-01    -0.221207947E-01
     0.444605540E+00     0.357023376E+00     0.358806555E+00     0.309075272E+00     0.308343889E+00     0.402123595E-01    -0.227931504E-01
     0.446086770E+00     0.357878865E+00     0.359559014E+00     0.309318841E+00     0.308772437E+00     0.407961970E-01    -0.234051294E-01
     0.447566780E+00     0.358458095E+00     0.360024829E+00     0.309289759E+00     0.308931892E+00     0.413716547E-01    -0.239531981E-01
     0.449045560E+00     0.358771316E+00     0.360214954E+00     0.309001529E+00     0.308834558E+00     0.419372505E-01    -0.244342126E-01
     0.450523110E+00     0.358830663E+00     0.360142285E+00     0.308469490E+00     0.308494563E+00     0.424915721E-01    -0.248454431E-01
     0.451999430E+00     0.358650087E+00     0.359821589E+00     0.307710728E+00     0.307927772E+00     0.430332820E-01    -0.251845872E-01
     0.453474510E+00     0.358245278E+00     0.359269424E+00     0.306743991E+00     0.307151712E+00     0.435611225E-01    -0.254497841E-01
     0.454948360E+00     0.357633569E+00     0.358504035E+00     0.305589561E+00     0.306185454E+00     0.440739347E-01    -0.256396335E-01
     0.456420950E+00     0.356833864E+00     0.357545276E+00     0.304269185E+00     0.305049541E+00     0.445706454E-01    -0.257531975E-01
     0.457892300E+00     0.355866481E+00     0.356414447E+00     0.302805869E+00     0.303765809E+00     0.450503044E-01    -0.257900183E-01
     0.459362390E+00     0.354753081E+00     0.355134223E+00     0.301223823E+00     0.302357323E+00     0.455120610E-01    -0.257501141E-01
     0.460831230E+00     0.353516496E+00     0.353728463E+00     0.299548252E+00     0.300848178E+00     0.459551922E-01    -0.256339842E-01
     0.462298810E+00     0.352180623E+00     0.352222112E+00     0.297805249E+00     0.299263408E+00     0.463790917E-01    -0.254426069E-01
     0.463765120E+00     0.350770271E+00     0.350641031E+00     0.296021623E+00     0.297628810E+00     0.467832805E-01    -0.251774364E-01
     0.465230160E+00     0.349310991E+00     0.349011828E+00     0.294224719E+00     0.295970774E+00     0.471674131E-01    -0.248403926E-01
     0.466693930E+00     0.347828934E+00     0.347361701E+00     0.292442261E+00     0.294316137E+00     0.475312765E-01    -0.244338512E-01
     0.468156420E+00     0.346350692E+00     0.345718283E+00     0.290702192E+00     0.292692023E+00     0.478747897E-01    -0.239606340E-01
     0.469617630E+00     0.344903119E+00     0.344109445E+00     0.289032477E+00     0.291125653E+00     0.481980095E-01    -0.234239873E-01
     0.471077550E+00     0.343513173E+00     0.342563143E+00     0.287460949E+00     0.289644194E+00     0.485011257E-01    -0.228275692E-01
     0.472536180E+00     0.342207731E+00     0.341107220E+00     0.286015112E+00     0.288274569E+00     0.487844643E-01    -0.221754212E-01
     0.473993530E+00     0.341013420E+00     0.339769229E+00     0.284721968E+00     0.287043288E+00     0.490484856E-01    -0.214719423E-01
     0.475449570E+00     0.339956481E+00     0.338576303E+00     0.283607885E+00     0.285976317E+00     0.492937720E-01    -0.207218876E-01
     0.476904310E+00     0.339062542E+00     0.337554906E+00     0.282698361E+00     0.285098845E+00     0.495210399E-01    -0.199303016E-01
     0.478357750E+00     0.338356483E+00     0.336730706E+00     0.282017899E+00     0.284435162E+00     0.497311253E-01    -0.191025107E-01
     0.479809880E+00     0.337862279E+00     0.336128407E+00     0.281589845E+00     0.284008496E+00     0.499249797E-01    -0.182440930E-01
     0.481260700E+00     0.337602825E+00     0.335771572E+00     0.281436219E+00     0.283840851E+00     0.501036670E-01    -0.173608323E-01
     0.482710200E+00     0.337599791E+00     0.335682471E+00     0.281577578E+00     0.283952862E+00     0.502683544E-01    -0.164586949E-01
     0.484158370E+00     0.337873471E+00     0.335881931E+00     0.282032868E+00     0.284363652E+00     0.504203064E-01    -0.155437872E-01
     0.485605220E+00     0.338442652E+00     0.336389197E+00     0.282819306E+00     0.285090712E+00     0.505608789E-01    -0.146223045E-01
     0.487050750E+00     0.339324489E+00     0.337221805E+00     0.283952261E+00     0.286149776E+00     0.506915072E-01    -0.137005127E-01
     0.488494940E+00     0.340534360E+00     0.338395439E+00     0.285445116E+00     0.287554692E+00     0.508136970E-01    -0.127847148E-01
     0.489937790E+00     0.342085785E+00     0.339923841E+00     0.287309208E+00     0.289317345E+00     0.509290178E-01    -0.118811869E-01
     0.491379300E+00     0.343990321E+00     0.341818711E+00     0.289553732E+00     0.291447565E+00     0.510390917E-01    -0.109961516E-01
     0.492819470E+00     0.346257476E+00     0.344089619E+00     0.292185669E+00     0.293953052E+00     0.511455827E-01    -0.101357389E-01
     0.494258290E+00     0.348894617E+00     0.346743907E+00     0.295209707E+00     0.296839291E+00     0.512501855E-01    -0.930595352E-02
     0.495695760E+00     0.351906942E+00     0.349786668E+00     0.298628232E+00     0.300109536E+00     0.513546166E-01    -0.851262530E-02
     0.497131870E+00     0.355297391E+00     0.353220656E+00     0.302441257E+00     0.303764738E+00     0.514606012E-01    -0.776138318E-02
     0.498566620E+00     0.359066663E+00     0.357046301E+00     0.306646454E+00     0.307803564E+00     0.515698643E-01    -0.705760855E-02
     0.500000000E+00     0.363213143E+00     0.361261641E+00     0.311239099E+00     0.312222345E+00     0.516841175E-01    -0.640641108E-02
     0.501432020E+00     0.367732988E+00     0.365862409E+00     0.316212183E+00     0.317015171E+00     0.518050508E-01    -0.581258206E-02
     0.502862660E+00     0.372619981E+00     0.370841889E+00     0.321556274E+00     0.322173755E+00     0.519343174E-01    -0.528058505E-02
     0.504291930E+00     0.377865750E+00     0.376191141E+00     0.327259768E+00     0.327687667E+00     0.520735282E-01    -0.481450197E-02
     0.505719810E+00     0.383459603E+00     0.381898831E+00     0.333308727E+00     0.333544175E+00     0.522242357E-01    -0.441802839E-02
     0.507146320E+00     0.389388838E+00     0.387951562E+00     0.339687233E+00     0.339728582E+00     0.523879312E-01    -0.409442750E-02
     0.508571430E+00     0.395638460E+00     0.394333573E+00     0.346377095E+00     0.346223932E+00     0.525660250E-01    -0.384653181E-02
     0.509995160E+00     0.402191676E+00     0.401027257E+00     0.353358387E+00     0.353011538E+00     0.527598490E-01    -0.367670116E-02
     0.511417480E+00     0.409029548E+00     0.408012809E+00     0.360609105E+00     0.360070629E+00     0.529706350E-01    -0.358682358E-02
     0.512838410E+00     0.416131567E+00     0.415268812E+00     0.368105774E+00     0.367378951E+00     0.531995204E-01    -0.357828976E-02
     0.514257940E+00     0.423475396E+00     0.422771979E+00     0.375823191E+00     0.374912502E+00     0.534475294E-01    -0.365199040E-02
     0.515676050E+00     0.431037082E+00     0.430497373E+00     0.383734663E+00     0.382645767E+00     0.537155678E-01    -0.380830285E-02
     0.517092760E+00     0.438791472E+00     0.438418835E+00     0.391812450E+00     0.390552142E+00     0.540044268E-01    -0.404709367E-02
     0.518508050E+00     0.446711939E+00     0.446508706E+00     0.400027484E+00     0.398603658E+00     0.543147624E-01    -0.436770875E-02
     0.519921920E+00     0.454770866E+00     0.454738324E+00     0.408349886E+00     0.406771483E+00     0.546471021E-01    -0.476898249E-02
     0.521334370E+00     0.462939707E+00     0.463078093E+00     0.416749035E+00     0.415025987E+00     0.550018379E-01    -0.524924149E-02
     0.522745390E+00     0.471189108E+00     0.471497603E+00     0.425193696E+00     0.423336868E+00     0.553792203E-01    -0.580630872E-02
     0.524154980E+00     0.479489204E+00     0.479965940E+00     0.433652338E+00     0.431673454E+00     0.557793612E-01    -0.643752190E-02
     0.525563140E+00     0.487809749E+00     0.488451822E+00     0.442093266E+00     0.440004839E+00     0.562022307E-01    -0.713974562E-02
     0.526969860E+00     0.496120249E+00     0.496923734E+00     0.450484767E+00     0.448300018E+00     0.566476537E-01    -0.790938318E-02
     0.528375130E+00     0.504390217E+00     0.505350192E+00     0.458795369E+00     0.456528144E+00     0.571153126E-01    -0.874240106E-02
     0.529778960E+00     0.512589482E+00     0.513700062E+00     0.466994159E+00     0.464658845E+00     0.576047568E-01    -0.963436557E-02
     0.531181340E+00     0.520688154E+00     0.521942522E+00     0.475050751E+00     0.472662178E+00     0.581153910E-01    -0.105804452E-01
     0.532582270E+00     0.528656988E+00     0.530047442E+00     0.482935654E+00     0.480509007E+00     0.586464892E-01    -0.115754569E-01
     0.533981740E+00     0.536467468E+00     0.537985463E+00     0.490620353E+00     0.488171076E+00     0.591971912E-01    -0.126138839E-01
     0.535379740E+00     0.544092051E+00     0.545728255E+00     0.498077562E+00     0.495621254E+00     0.597665117E-01    -0.136899150E-01
