# ARTDECO : output file
# Radiances at the top of the atmosphere
#
# The single scattering intensity correction was not apply
#
# Result given for each geometry
# sza : solar zenith angle(s) (degree)
# vza : view  zenith angle(s) (degree)
# vaa : view azimuthal angle(s) (degree)
#
# total number of geometries
         270
# nsza, nvza, nvaa
           1          90           3
# number of elements of the Stokes vector
# 4 = full polarization, 3 = 3x3 approximation, 1 = scalar
           3
# number of wavelengths
           1
##################
# Wavelength (microns) 
       0.412000000
# CPU time for RT in sec(s) 
     0.893874054E+02
#         sza               vza              vaa               theta              I                 Q                U                 dI                dQ                dU              Polar. (%)
      60.000000000      48.000000000       0.000000000      72.000000000       0.046040152      -0.003727375       0.000000000       0.000000000       0.000000000       0.000000000       8.095922503
      60.000000000      48.000000000      90.000000000     109.546106430       0.028097480       0.004751831      -0.004679973       0.000000000       0.000000000       0.000000000      23.736952903
      60.000000000      48.000000000     180.000000000     168.000000000       0.042418857       0.001107640       0.000000000       0.000000000       0.000000000       0.000000000       2.611197957
      60.000000000      49.000000000       0.000000000      71.000000000       0.047857701      -0.003504243       0.000000000       0.000000000       0.000000000       0.000000000       7.322212829
      60.000000000      49.000000000      90.000000000     109.149218605       0.028480048       0.004762237      -0.004773832       0.000000000       0.000000000       0.000000000      23.676308443
      60.000000000      49.000000000     180.000000000     169.000000000       0.042890614       0.001191194      -0.000000000       0.000000000       0.000000000       0.000000000       2.777283204
      60.000000000      50.000000000       0.000000000      70.000000000       0.049112692      -0.003291314       0.000000000       0.000000000       0.000000000       0.000000000       6.701554262
      60.000000000      50.000000000      90.000000000     108.747237251       0.028813252       0.004771799      -0.004865345       0.000000000       0.000000000       0.000000000      23.651654523
      60.000000000      50.000000000     180.000000000     170.000000000       0.042891108       0.001426314      -0.000000000       0.000000000       0.000000000       0.000000000       3.325431558
      60.000000000      51.000000000       0.000000000      69.000000000       0.050206351      -0.003119007       0.000000000       0.000000000       0.000000000       0.000000000       6.212374430
      60.000000000      51.000000000      90.000000000     108.340301333       0.029088031       0.004782991      -0.004957078       0.000000000       0.000000000       0.000000000      23.681111435
      60.000000000      51.000000000     180.000000000     171.000000000       0.042801761       0.001850097      -0.000000000       0.000000000       0.000000000       0.000000000       4.322479359
      60.000000000      52.000000000       0.000000000      68.000000000       0.051761932      -0.002983732       0.000000000       0.000000000       0.000000000       0.000000000       5.764336878
      60.000000000      52.000000000      90.000000000     107.928549195       0.029302393       0.004798462      -0.005052005       0.000000000       0.000000000       0.000000000      23.778396569
      60.000000000      52.000000000     180.000000000     172.000000000       0.043176836       0.002415142      -0.000000000       0.000000000       0.000000000       0.000000000       5.593605918
      60.000000000      53.000000000       0.000000000      67.000000000       0.054215296      -0.002848851       0.000000000       0.000000000       0.000000000       0.000000000       5.254699380
      60.000000000      53.000000000      90.000000000     107.512118518       0.029462408       0.004820706      -0.005153141       0.000000000       0.000000000       0.000000000      23.950829272
      60.000000000      53.000000000     180.000000000     173.000000000       0.044462819       0.002986498      -0.000000000       0.000000000       0.000000000       0.000000000       6.716843750
      60.000000000      54.000000000       0.000000000      66.000000000       0.057501818      -0.002668281       0.000000000       0.000000000       0.000000000       0.000000000       4.640342157
      60.000000000      54.000000000      90.000000000     107.091146270       0.029582251       0.004851715      -0.005263128       0.000000000       0.000000000       0.000000000      24.197576983
      60.000000000      54.000000000     180.000000000     174.000000000       0.046769675       0.003379212      -0.000000000       0.000000000       0.000000000       0.000000000       7.225219464
      60.000000000      55.000000000       0.000000000      65.000000000       0.061064511      -0.002417679       0.000000000       0.000000000       0.000000000       0.000000000       3.959221098
      60.000000000      55.000000000      90.000000000     106.665768674       0.029683154       0.004892679      -0.005383827       0.000000000       0.000000000       0.000000000      24.508453124
      60.000000000      55.000000000     180.000000000     175.000000000       0.049819507       0.003428599      -0.000000000       0.000000000       0.000000000       0.000000000       6.882040909
      60.000000000      56.000000000       0.000000000      64.000000000       0.064205454      -0.002112301       0.000000000       0.000000000       0.000000000       0.000000000       3.289908390
      60.000000000      56.000000000      90.000000000     106.236121171       0.029791240       0.004943777      -0.005515969       0.000000000       0.000000000       0.000000000      24.863738998
      60.000000000      56.000000000     180.000000000     176.000000000       0.053091699       0.003067053      -0.000000000       0.000000000       0.000000000       0.000000000       5.776896618
      60.000000000      57.000000000       0.000000000      63.000000000       0.066566933      -0.001798736       0.000000000       0.000000000       0.000000000       0.000000000       2.702147159
      60.000000000      57.000000000      90.000000000     105.802338394       0.029934377       0.005004091      -0.005658940       0.000000000       0.000000000       0.000000000      25.235556705
      60.000000000      57.000000000     180.000000000     177.000000000       0.056068560       0.002372327      -0.000000000       0.000000000       0.000000000       0.000000000       4.231117374
