#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00     48   1900     0.915482375E-01     0.200008610E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.227126610E+00     0.190126292E+00     0.188265202E+00     0.134788153E+00     0.138185193E+00     0.271057823E-01    -0.334075202E-01
     0.228737400E+00     0.189414513E+00     0.187316774E+00     0.133938227E+00     0.137461194E+00     0.272881181E-01    -0.327188380E-01
     0.230347570E+00     0.188727581E+00     0.186406406E+00     0.133140739E+00     0.136767177E+00     0.274722341E-01    -0.319801774E-01
     0.231957110E+00     0.188075716E+00     0.185545695E+00     0.132406480E+00     0.136113287E+00     0.276578971E-01    -0.311962044E-01
     0.233566010E+00     0.187468992E+00     0.184746001E+00     0.131745919E+00     0.135509495E+00     0.278448663E-01    -0.303718827E-01
     0.235174270E+00     0.186917269E+00     0.184018368E+00     0.131169134E+00     0.134965533E+00     0.280328961E-01    -0.295124370E-01
     0.236781890E+00     0.186430137E+00     0.183373464E+00     0.130685753E+00     0.134490831E+00     0.282217363E-01    -0.286233263E-01
     0.238388860E+00     0.186016850E+00     0.182821507E+00     0.130304894E+00     0.134094464E+00     0.284111323E-01    -0.277102156E-01
     0.239995180E+00     0.185686263E+00     0.182372199E+00     0.130035094E+00     0.133785081E+00     0.286008296E-01    -0.267789298E-01
     0.241600840E+00     0.185446779E+00     0.182034663E+00     0.129884264E+00     0.133570854E+00     0.287905722E-01    -0.258354290E-01
     0.243205840E+00     0.185306285E+00     0.181817381E+00     0.129859626E+00     0.133459423E+00     0.289801073E-01    -0.248857596E-01
     0.244810180E+00     0.185272107E+00     0.181728137E+00     0.129967675E+00     0.133457841E+00     0.291691851E-01    -0.239360226E-01
     0.246413840E+00     0.185350958E+00     0.181773970E+00     0.130214123E+00     0.133572530E+00     0.293575586E-01    -0.229923472E-01
     0.248016830E+00     0.185548889E+00     0.181961121E+00     0.130603870E+00     0.133809235E+00     0.295449902E-01    -0.220608226E-01
     0.249619140E+00     0.185871253E+00     0.182294991E+00     0.131140963E+00     0.134172986E+00     0.297312481E-01    -0.211474895E-01
     0.251220770E+00     0.186322664E+00     0.182780108E+00     0.131828569E+00     0.134668059E+00     0.299161109E-01    -0.202582844E-01
     0.252821720E+00     0.186906965E+00     0.183420089E+00     0.132668953E+00     0.135297951E+00     0.300993679E-01    -0.193990079E-01
     0.254421960E+00     0.187627190E+00     0.184217606E+00     0.133663440E+00     0.136065333E+00     0.302808168E-01    -0.185753035E-01
     0.256021520E+00     0.188485573E+00     0.185174400E+00     0.134812455E+00     0.136972075E+00     0.304602755E-01    -0.177925749E-01
     0.257620370E+00     0.189483481E+00     0.186291211E+00     0.136115441E+00     0.138019170E+00     0.306375697E-01    -0.170560131E-01
     0.259218510E+00     0.190621441E+00     0.187567815E+00     0.137570918E+00     0.139206768E+00     0.308125438E-01    -0.163705171E-01
     0.260815950E+00     0.191899132E+00     0.189003016E+00     0.139176482E+00     0.140534168E+00     0.309850600E-01    -0.157406749E-01
     0.262412680E+00     0.193315355E+00     0.190594625E+00     0.140928782E+00     0.141999791E+00     0.311549955E-01    -0.151707459E-01
     0.264008680E+00     0.194868042E+00     0.192339473E+00     0.142823545E+00     0.143601192E+00     0.313222451E-01    -0.146646264E-01
     0.265603960E+00     0.196554302E+00     0.194233467E+00     0.144855646E+00     0.145335107E+00     0.314867254E-01    -0.142258120E-01
     0.267198520E+00     0.198370405E+00     0.196271579E+00     0.147019092E+00     0.147197440E+00     0.316483714E-01    -0.138573892E-01
     0.268792350E+00     0.200311795E+00     0.198447865E+00     0.149307052E+00     0.149183273E+00     0.318071374E-01    -0.135620132E-01
     0.270385440E+00     0.202373127E+00     0.200755513E+00     0.151711910E+00     0.151286913E+00     0.319629977E-01    -0.133418859E-01
     0.271977790E+00     0.204548308E+00     0.203186897E+00     0.154225327E+00     0.153501931E+00     0.321159481E-01    -0.131987411E-01
     0.273569390E+00     0.206830512E+00     0.205733593E+00     0.156838257E+00     0.155821176E+00     0.322660042E-01    -0.131338341E-01
     0.275160250E+00     0.209212260E+00     0.208386480E+00     0.159541050E+00     0.158236861E+00     0.324132038E-01    -0.131479320E-01
     0.276750350E+00     0.211685393E+00     0.211135709E+00     0.162323433E+00     0.160740535E+00     0.325576026E-01    -0.132413078E-01
     0.278339690E+00     0.214241192E+00     0.213970848E+00     0.165174648E+00     0.163323209E+00     0.326992778E-01    -0.134137366E-01
     0.279928280E+00     0.216870425E+00     0.216880931E+00     0.168083510E+00     0.165975397E+00     0.328383275E-01    -0.136644992E-01
     0.281516100E+00     0.219563333E+00     0.219854455E+00     0.171038399E+00     0.168687109E+00     0.329748660E-01    -0.139923779E-01
     0.283103140E+00     0.222309755E+00     0.222879518E+00     0.174027407E+00     0.171447976E+00     0.331090270E-01    -0.143956673E-01
     0.284689420E+00     0.225099230E+00     0.225943936E+00     0.177038446E+00     0.174247354E+00     0.332409645E-01    -0.148721920E-01
     0.286274910E+00     0.227920923E+00     0.229035168E+00     0.180059180E+00     0.177074248E+00     0.333708450E-01    -0.154192967E-01
     0.287859620E+00     0.230763851E+00     0.232140564E+00     0.183077266E+00     0.179917540E+00     0.334988542E-01    -0.160338874E-01
     0.289443540E+00     0.233616845E+00     0.235247331E+00     0.186080325E+00     0.182765955E+00     0.336251906E-01    -0.167124310E-01
     0.291026670E+00     0.236468677E+00     0.238342674E+00     0.189056069E+00     0.185608184E+00     0.337500672E-01    -0.174509868E-01
     0.292609000E+00     0.239308094E+00     0.241413834E+00     0.191992353E+00     0.188432922E+00     0.338737086E-01    -0.182452219E-01
     0.294190540E+00     0.242123945E+00     0.244448235E+00     0.194877297E+00     0.191228993E+00     0.339963515E-01    -0.190904518E-01
     0.295771260E+00     0.244905148E+00     0.247433440E+00     0.197699263E+00     0.193985317E+00     0.341182391E-01    -0.199816373E-01
     0.297351180E+00     0.247640919E+00     0.250357414E+00     0.200447085E+00     0.196691139E+00     0.342396264E-01    -0.209134638E-01
     0.298930290E+00     0.250320700E+00     0.253208440E+00     0.203110006E+00     0.199335962E+00     0.343607726E-01    -0.218803304E-01
     0.300508570E+00     0.252934269E+00     0.255975244E+00     0.205677781E+00     0.201909650E+00     0.344819410E-01    -0.228763936E-01
     0.302086030E+00     0.255471875E+00     0.258647132E+00     0.208140811E+00     0.204402562E+00     0.346034004E-01    -0.238956287E-01
     0.303662670E+00     0.257924227E+00     0.261213995E+00     0.210490144E+00     0.206805549E+00     0.347254202E-01    -0.249318429E-01
     0.305238480E+00     0.260282566E+00     0.263666374E+00     0.212717530E+00     0.209110016E+00     0.348482694E-01    -0.259787127E-01
     0.306813450E+00     0.262538741E+00     0.265995543E+00     0.214815503E+00     0.211308001E+00     0.349722149E-01    -0.270298299E-01
     0.308387580E+00     0.264685271E+00     0.268193583E+00     0.216777438E+00     0.213392237E+00     0.350975213E-01    -0.280787481E-01
     0.309960860E+00     0.266715376E+00     0.270253406E+00     0.218597573E+00     0.215356181E+00     0.352244472E-01    -0.291190101E-01
     0.311533300E+00     0.268623060E+00     0.272168841E+00     0.220271087E+00     0.217194093E+00     0.353532463E-01    -0.301442080E-01
     0.313104890E+00     0.270403102E+00     0.273934632E+00     0.221794084E+00     0.218901031E+00     0.354841625E-01    -0.311479973E-01
     0.314675620E+00     0.272051122E+00     0.275546497E+00     0.223163656E+00     0.220472911E+00     0.356174300E-01    -0.321241498E-01
     0.316245480E+00     0.273563615E+00     0.277001167E+00     0.224377901E+00     0.221906542E+00     0.357532717E-01    -0.330665942E-01
     0.317814490E+00     0.274937999E+00     0.278296430E+00     0.225435961E+00     0.223199671E+00     0.358919006E-01    -0.339694708E-01
     0.319382620E+00     0.276172572E+00     0.279431083E+00     0.226337976E+00     0.224350938E+00     0.360335114E-01    -0.348271228E-01
     0.320949880E+00     0.277266600E+00     0.280405023E+00     0.227085151E+00     0.225359963E+00     0.361782872E-01    -0.356341842E-01
     0.322516260E+00     0.278220280E+00     0.281219201E+00     0.227679717E+00     0.226227310E+00     0.363263929E-01    -0.363855804E-01
     0.324081750E+00     0.279034763E+00     0.281875640E+00     0.228124932E+00     0.226954500E+00     0.364779759E-01    -0.370765728E-01
     0.325646360E+00     0.279712154E+00     0.282377436E+00     0.228425072E+00     0.227544020E+00     0.366331674E-01    -0.377027970E-01
     0.327210080E+00     0.280255492E+00     0.282728721E+00     0.228585400E+00     0.227999287E+00     0.367920773E-01    -0.382602742E-01
     0.328772910E+00     0.280668740E+00     0.282934657E+00     0.228612139E+00     0.228324653E+00     0.369547965E-01    -0.387454495E-01
     0.330334830E+00     0.280956766E+00     0.283001405E+00     0.228512444E+00     0.228525370E+00     0.371213934E-01    -0.391552065E-01
     0.331895850E+00     0.281125322E+00     0.282936092E+00     0.228294357E+00     0.228607572E+00     0.372919185E-01    -0.394869022E-01
     0.333455960E+00     0.281181001E+00     0.282746769E+00     0.227966761E+00     0.228578232E+00     0.374663986E-01    -0.397383710E-01
     0.335015160E+00     0.281131209E+00     0.282442361E+00     0.227539328E+00     0.228445127E+00     0.376448400E-01    -0.399079468E-01
     0.336573440E+00     0.280984115E+00     0.282032621E+00     0.227022466E+00     0.228216793E+00     0.378272263E-01    -0.399944719E-01
     0.338130800E+00     0.280748608E+00     0.281528069E+00     0.226427250E+00     0.227902472E+00     0.380135204E-01    -0.399973082E-01
     0.339687230E+00     0.280434242E+00     0.280939928E+00     0.225765364E+00     0.227512062E+00     0.382036623E-01    -0.399163413E-01
     0.341242740E+00     0.280051173E+00     0.280280051E+00     0.225049016E+00     0.227056047E+00     0.383975734E-01    -0.397519814E-01
     0.342797310E+00     0.279610112E+00     0.279560866E+00     0.224290887E+00     0.226545451E+00     0.385951507E-01    -0.395051665E-01
     0.344350950E+00     0.279122240E+00     0.278795277E+00     0.223504025E+00     0.225991752E+00     0.387962744E-01    -0.391773518E-01
     0.345903640E+00     0.278599159E+00     0.277996608E+00     0.222701795E+00     0.225406830E+00     0.390008014E-01    -0.387705111E-01
     0.347455380E+00     0.278052803E+00     0.277178501E+00     0.221897768E+00     0.224802876E+00     0.392085724E-01    -0.382871171E-01
     0.349006170E+00     0.277495373E+00     0.276354834E+00     0.221105649E+00     0.224192325E+00     0.394194102E-01    -0.377301302E-01
     0.350556010E+00     0.276939256E+00     0.275539643E+00     0.220339192E+00     0.223587775E+00     0.396331209E-01    -0.371029809E-01
     0.352104890E+00     0.276396950E+00     0.274747029E+00     0.219612115E+00     0.223001915E+00     0.398494936E-01    -0.364095549E-01
     0.353652810E+00     0.275880985E+00     0.273991068E+00     0.218938005E+00     0.222447436E+00     0.400683041E-01    -0.356541620E-01
     0.355199750E+00     0.275403843E+00     0.273285728E+00     0.218330244E+00     0.221936958E+00     0.402893124E-01    -0.348415242E-01
     0.356745730E+00     0.274977868E+00     0.272644758E+00     0.217801901E+00     0.221482932E+00     0.405122724E-01    -0.339767168E-01
     0.358290720E+00     0.274615206E+00     0.272081634E+00     0.217365679E+00     0.221097588E+00     0.407369209E-01    -0.330651852E-01
     0.359834740E+00     0.274327703E+00     0.271609436E+00     0.217033800E+00     0.220792826E+00     0.409629928E-01    -0.321126564E-01
     0.361377780E+00     0.274126848E+00     0.271240793E+00     0.216817952E+00     0.220580159E+00     0.411902120E-01    -0.311251493E-01
     0.362919820E+00     0.274023688E+00     0.270987786E+00     0.216729201E+00     0.220470632E+00     0.414182952E-01    -0.301089284E-01
     0.364460870E+00     0.274028754E+00     0.270861868E+00     0.216777912E+00     0.220474743E+00     0.416469601E-01    -0.290704379E-01
     0.366000920E+00     0.274151993E+00     0.270873790E+00     0.216973690E+00     0.220602380E+00     0.418759194E-01    -0.280162950E-01
     0.367539980E+00     0.274402705E+00     0.271033536E+00     0.217325313E+00     0.220862753E+00     0.421048883E-01    -0.269532216E-01
     0.369078020E+00     0.274789469E+00     0.271350241E+00     0.217840665E+00     0.221264324E+00     0.423335778E-01    -0.258880440E-01
     0.370615060E+00     0.275320101E+00     0.271832151E+00     0.218526695E+00     0.221814767E+00     0.425617096E-01    -0.248275882E-01
     0.372151080E+00     0.276001582E+00     0.272486539E+00     0.219389351E+00     0.222520889E+00     0.427890042E-01    -0.237786990E-01
     0.373686080E+00     0.276840021E+00     0.273319678E+00     0.220433552E+00     0.223388605E+00     0.430151920E-01    -0.227481561E-01
     0.375220060E+00     0.277840611E+00     0.274336786E+00     0.221663147E+00     0.224422884E+00     0.432400115E-01    -0.217426448E-01
     0.376753020E+00     0.279007588E+00     0.275541992E+00     0.223080889E+00     0.225627720E+00     0.434632113E-01    -0.207687144E-01
     0.378284940E+00     0.280344183E+00     0.276938284E+00     0.224688385E+00     0.227006074E+00     0.436845484E-01    -0.198327484E-01
     0.379815820E+00     0.281852625E+00     0.278527515E+00     0.226486118E+00     0.228559886E+00     0.439037960E-01    -0.189408986E-01
     0.381345670E+00     0.283534122E+00     0.280310387E+00     0.228473440E+00     0.230290055E+00     0.441207428E-01    -0.180990538E-01
     0.382874480E+00     0.285388812E+00     0.282286407E+00     0.230648528E+00     0.232196394E+00     0.443351905E-01    -0.173128190E-01
     0.384402230E+00     0.287415764E+00     0.284453886E+00     0.233008396E+00     0.234277628E+00     0.445469564E-01    -0.165874712E-01
     0.385928930E+00     0.289613030E+00     0.286810002E+00     0.235548968E+00     0.236531452E+00     0.447558802E-01    -0.159279062E-01
     0.387454580E+00     0.291977604E+00     0.289350763E+00     0.238265046E+00     0.238954489E+00     0.449618190E-01    -0.153386279E-01
     0.388979170E+00     0.294505432E+00     0.292071019E+00     0.241150329E+00     0.241542304E+00     0.451646489E-01    -0.148237169E-01
     0.390502690E+00     0.297191444E+00     0.294964504E+00     0.244197464E+00     0.244289435E+00     0.453642666E-01    -0.143867982E-01
     0.392025150E+00     0.300029618E+00     0.298023911E+00     0.247398127E+00     0.247189467E+00     0.455605932E-01    -0.140310126E-01
     0.393546530E+00     0.303012927E+00     0.301240839E+00     0.250742971E+00     0.250234968E+00     0.457535677E-01    -0.137590089E-01
     0.395066830E+00     0.306133465E+00     0.304605934E+00     0.254221783E+00     0.253417629E+00     0.459431542E-01    -0.135729121E-01
     0.396586050E+00     0.309382463E+00     0.308108911E+00     0.257823505E+00     0.256728277E+00     0.461293395E-01    -0.134743153E-01
