#
# Optical properties to be used by ARTDECO
#
# Used model to obtain that properties is:
 mie3
# Used material is:
 lwat
# Number of phase matrix elements :
           4
# number of wavelengths
           4
#  wlambda(microns)   nteta   Cext (microns^2)       SSA              g 
     0.550000000E+00   2800     0.697526463E+02     0.999999795E+00     0.841898766E+00
     0.190493500E+01   2800     0.799866099E+02     0.968812977E+00     0.797054568E+00
     0.194193100E+01   2800     0.804542378E+02     0.959473806E+00     0.800221082E+00
     0.198039200E+01   2800     0.809846184E+02     0.969110234E+00     0.799412927E+00
# Phase matrix
# lambda =      0.5500
#         u                 F11              F44               F21               F34
    -0.734241528E+00     0.155986046E+00     0.401321818E-01    -0.360002170E-01     0.128554264E+00
    -0.733478946E+00     0.155665817E+00     0.400356129E-01    -0.357062064E-01     0.128303414E+00
    -0.732715440E+00     0.155345015E+00     0.399396146E-01    -0.354135888E-01     0.128050856E+00
    -0.731951011E+00     0.155023657E+00     0.398441850E-01    -0.351223699E-01     0.127796619E+00
    -0.731185659E+00     0.154701764E+00     0.397493219E-01    -0.348325554E-01     0.127540729E+00
    -0.730419385E+00     0.154379354E+00     0.396550232E-01    -0.345441505E-01     0.127283217E+00
    -0.729652192E+00     0.154056446E+00     0.395612868E-01    -0.342571603E-01     0.127024110E+00
    -0.728884078E+00     0.153733060E+00     0.394681107E-01    -0.339715897E-01     0.126763435E+00
    -0.728115046E+00     0.153409213E+00     0.393754926E-01    -0.336874434E-01     0.126501222E+00
    -0.727345097E+00     0.153084925E+00     0.392834306E-01    -0.334047258E-01     0.126237498E+00
    -0.726574231E+00     0.152760214E+00     0.391919224E-01    -0.331234411E-01     0.125972290E+00
    -0.725802449E+00     0.152435099E+00     0.391009660E-01    -0.328435935E-01     0.125705625E+00
    -0.725029753E+00     0.152109598E+00     0.390105593E-01    -0.325651866E-01     0.125437533E+00
    -0.724256143E+00     0.151783729E+00     0.389207001E-01    -0.322882243E-01     0.125168038E+00
    -0.723481620E+00     0.151457510E+00     0.388313864E-01    -0.320127098E-01     0.124897169E+00
    -0.722706185E+00     0.151130959E+00     0.387426160E-01    -0.317386465E-01     0.124624953E+00
    -0.721929840E+00     0.150804095E+00     0.386543869E-01    -0.314660375E-01     0.124351416E+00
    -0.721152585E+00     0.150476935E+00     0.385666969E-01    -0.311948856E-01     0.124076585E+00
    -0.720374421E+00     0.150149497E+00     0.384795440E-01    -0.309251934E-01     0.123800486E+00
    -0.719595349E+00     0.149821799E+00     0.383929260E-01    -0.306569637E-01     0.123523147E+00
    -0.718815370E+00     0.149493858E+00     0.383068409E-01    -0.303901986E-01     0.123244592E+00
    -0.718034485E+00     0.149165691E+00     0.382212867E-01    -0.301249003E-01     0.122964849E+00
    -0.717252696E+00     0.148837316E+00     0.381362612E-01    -0.298610709E-01     0.122683943E+00
    -0.716470003E+00     0.148508751E+00     0.380517624E-01    -0.295987122E-01     0.122401900E+00
    -0.715686406E+00     0.148180012E+00     0.379677884E-01    -0.293378258E-01     0.122118746E+00
    -0.714901908E+00     0.147851117E+00     0.378843370E-01    -0.290784132E-01     0.121834506E+00
    -0.714116509E+00     0.147522083E+00     0.378014062E-01    -0.288204758E-01     0.121549205E+00
    -0.713330210E+00     0.147192926E+00     0.377189942E-01    -0.285640147E-01     0.121262870E+00
    -0.712543012E+00     0.146863663E+00     0.376370988E-01    -0.283090310E-01     0.120975524E+00
    -0.711754916E+00     0.146534312E+00     0.375557181E-01    -0.280555255E-01     0.120687193E+00
    -0.710965923E+00     0.146204888E+00     0.374748502E-01    -0.278034988E-01     0.120397902E+00
    -0.710176034E+00     0.145875409E+00     0.373944931E-01    -0.275529517E-01     0.120107675E+00
    -0.709385250E+00     0.145545890E+00     0.373146449E-01    -0.273038844E-01     0.119816537E+00
    -0.708593572E+00     0.145216348E+00     0.372353037E-01    -0.270562972E-01     0.119524512E+00
    -0.707801001E+00     0.144886799E+00     0.371564677E-01    -0.268101901E-01     0.119231624E+00
    -0.707007538E+00     0.144557259E+00     0.370781348E-01    -0.265655632E-01     0.118937898E+00
    -0.706213184E+00     0.144227744E+00     0.370003034E-01    -0.263224162E-01     0.118643356E+00
    -0.705417941E+00     0.143898271E+00     0.369229715E-01    -0.260807487E-01     0.118348024E+00
    -0.704621808E+00     0.143568854E+00     0.368461374E-01    -0.258405603E-01     0.118051923E+00
    -0.703824787E+00     0.143239510E+00     0.367697991E-01    -0.256018503E-01     0.117755079E+00
    -0.703026879E+00     0.142910253E+00     0.366939550E-01    -0.253646179E-01     0.117457513E+00
    -0.702228085E+00     0.142581100E+00     0.366186032E-01    -0.251288621E-01     0.117159248E+00
    -0.701428406E+00     0.142252066E+00     0.365437420E-01    -0.248945820E-01     0.116860309E+00
    -0.700627844E+00     0.141923165E+00     0.364693697E-01    -0.246617762E-01     0.116560717E+00
    -0.699826398E+00     0.141594413E+00     0.363954844E-01    -0.244304435E-01     0.116260494E+00
    -0.699024070E+00     0.141265824E+00     0.363220846E-01    -0.242005822E-01     0.115959663E+00
    -0.698220862E+00     0.140937413E+00     0.362491684E-01    -0.239721908E-01     0.115658246E+00
    -0.697416773E+00     0.140609196E+00     0.361767341E-01    -0.237452674E-01     0.115356265E+00
    -0.696611806E+00     0.140281185E+00     0.361047802E-01    -0.235198103E-01     0.115053741E+00
    -0.695805961E+00     0.139953396E+00     0.360333049E-01    -0.232958172E-01     0.114750697E+00
    -0.694999238E+00     0.139625842E+00     0.359623066E-01    -0.230732861E-01     0.114447152E+00
    -0.694191640E+00     0.139298538E+00     0.358917836E-01    -0.228522145E-01     0.114143130E+00
    -0.693383168E+00     0.138971498E+00     0.358217342E-01    -0.226326001E-01     0.113838649E+00
    -0.692573821E+00     0.138644734E+00     0.357521569E-01    -0.224144403E-01     0.113533731E+00
    -0.691763601E+00     0.138318261E+00     0.356830500E-01    -0.221977323E-01     0.113228397E+00
    -0.690952510E+00     0.137992092E+00     0.356144119E-01    -0.219824734E-01     0.112922667E+00
    -0.690140548E+00     0.137666241E+00     0.355462411E-01    -0.217686605E-01     0.112616560E+00
    -0.689327716E+00     0.137340719E+00     0.354785358E-01    -0.215562906E-01     0.112310097E+00
    -0.688514016E+00     0.137015540E+00     0.354112945E-01    -0.213453606E-01     0.112003297E+00
    -0.687699448E+00     0.136690718E+00     0.353445157E-01    -0.211358669E-01     0.111696180E+00
    -0.686884013E+00     0.136366263E+00     0.352781977E-01    -0.209278064E-01     0.111388766E+00
    -0.686067713E+00     0.136042190E+00     0.352123391E-01    -0.207211753E-01     0.111081072E+00
    -0.685250548E+00     0.135718509E+00     0.351469381E-01    -0.205159700E-01     0.110773119E+00
    -0.684432519E+00     0.135395234E+00     0.350819934E-01    -0.203121868E-01     0.110464924E+00
    -0.683613628E+00     0.135072376E+00     0.350175033E-01    -0.201098219E-01     0.110156506E+00
    -0.682793875E+00     0.134749948E+00     0.349534663E-01    -0.199088711E-01     0.109847884E+00
    -0.681973262E+00     0.134427959E+00     0.348898810E-01    -0.197093305E-01     0.109539075E+00
    -0.681151790E+00     0.134106423E+00     0.348267456E-01    -0.195111959E-01     0.109230097E+00
    -0.680329459E+00     0.133785351E+00     0.347640589E-01    -0.193144629E-01     0.108920969E+00
    -0.679506270E+00     0.133464753E+00     0.347018192E-01    -0.191191274E-01     0.108611706E+00
    -0.678682226E+00     0.133144641E+00     0.346400251E-01    -0.189251847E-01     0.108302328E+00
    -0.677857326E+00     0.132825026E+00     0.345786751E-01    -0.187326304E-01     0.107992850E+00
    -0.677031571E+00     0.132505919E+00     0.345177677E-01    -0.185414598E-01     0.107683290E+00
    -0.676204964E+00     0.132187330E+00     0.344573014E-01    -0.183516683E-01     0.107373664E+00
    -0.675377504E+00     0.131869270E+00     0.343972749E-01    -0.181632510E-01     0.107063990E+00
    -0.674549194E+00     0.131551749E+00     0.343376867E-01    -0.179762031E-01     0.106754282E+00
    -0.673720033E+00     0.131234777E+00     0.342785353E-01    -0.177905197E-01     0.106444558E+00
    -0.672890023E+00     0.130918365E+00     0.342198193E-01    -0.176061958E-01     0.106134834E+00
    -0.672059165E+00     0.130602523E+00     0.341615374E-01    -0.174232262E-01     0.105825124E+00
    -0.671227460E+00     0.130287261E+00     0.341036882E-01    -0.172416059E-01     0.105515446E+00
    -0.670394910E+00     0.129972588E+00     0.340462702E-01    -0.170613297E-01     0.105205814E+00
    -0.669561514E+00     0.129658514E+00     0.339892822E-01    -0.168823922E-01     0.104896243E+00
    -0.668727275E+00     0.129345048E+00     0.339327228E-01    -0.167047882E-01     0.104586749E+00
    -0.667892193E+00     0.129032201E+00     0.338765906E-01    -0.165285123E-01     0.104277347E+00
    -0.667056269E+00     0.128719981E+00     0.338208844E-01    -0.163535590E-01     0.103968052E+00
    -0.666219504E+00     0.128408397E+00     0.337656028E-01    -0.161799228E-01     0.103658877E+00
    -0.665381900E+00     0.128097459E+00     0.337107446E-01    -0.160075982E-01     0.103349839E+00
    -0.664543458E+00     0.127787176E+00     0.336563085E-01    -0.158365797E-01     0.103040950E+00
    -0.663704178E+00     0.127477556E+00     0.336022932E-01    -0.156668614E-01     0.102732225E+00
    -0.662864061E+00     0.127168608E+00     0.335486976E-01    -0.154984378E-01     0.102423678E+00
    -0.662023109E+00     0.126860340E+00     0.334955204E-01    -0.153313031E-01     0.102115322E+00
    -0.661181323E+00     0.126552763E+00     0.334427603E-01    -0.151654515E-01     0.101807173E+00
    -0.660338704E+00     0.126245882E+00     0.333904163E-01    -0.150008772E-01     0.101499242E+00
    -0.659495252E+00     0.125939708E+00     0.333384871E-01    -0.148375743E-01     0.101191543E+00
    -0.658650970E+00     0.125634248E+00     0.332869716E-01    -0.146755368E-01     0.100884090E+00
    -0.657805857E+00     0.125329511E+00     0.332358687E-01    -0.145147589E-01     0.100576895E+00
    -0.656959915E+00     0.125025503E+00     0.331851771E-01    -0.143552345E-01     0.100269972E+00
    -0.656113146E+00     0.124722233E+00     0.331348959E-01    -0.141969575E-01     0.999633320E-01
    -0.655265549E+00     0.124419710E+00     0.330850238E-01    -0.140399219E-01     0.996569889E-01
    -0.654417127E+00     0.124117939E+00     0.330355599E-01    -0.138841215E-01     0.993509546E-01
    -0.653567880E+00     0.123816930E+00     0.329865030E-01    -0.137295502E-01     0.990452413E-01
    -0.652717810E+00     0.123516688E+00     0.329378520E-01    -0.135762019E-01     0.987398611E-01
    -0.651866916E+00     0.123217223E+00     0.328896060E-01    -0.134240701E-01     0.984348258E-01
    -0.651015202E+00     0.122918539E+00     0.328417638E-01    -0.132731487E-01     0.981301473E-01
    -0.650162667E+00     0.122620646E+00     0.327943245E-01    -0.131234314E-01     0.978258369E-01
    -0.649309312E+00     0.122323549E+00     0.327472870E-01    -0.129749118E-01     0.975219062E-01
    -0.648455139E+00     0.122027255E+00     0.327006503E-01    -0.128275835E-01     0.972183663E-01
    -0.647600149E+00     0.121731771E+00     0.326544134E-01    -0.126814401E-01     0.969152282E-01
    -0.646744343E+00     0.121437104E+00     0.326085753E-01    -0.125364752E-01     0.966125030E-01
    -0.645887722E+00     0.121143260E+00     0.325631350E-01    -0.123926823E-01     0.963102014E-01
    -0.645030287E+00     0.120850244E+00     0.325180915E-01    -0.122500549E-01     0.960083338E-01
    -0.644172039E+00     0.120558064E+00     0.324734439E-01    -0.121085863E-01     0.957069108E-01
    -0.643312980E+00     0.120266726E+00     0.324291911E-01    -0.119682701E-01     0.954059425E-01
    -0.642453109E+00     0.119976235E+00     0.323853323E-01    -0.118290996E-01     0.951054391E-01
    -0.641592429E+00     0.119686596E+00     0.323418663E-01    -0.116910682E-01     0.948054104E-01
    -0.640730940E+00     0.119397817E+00     0.322987924E-01    -0.115541692E-01     0.945058663E-01
    -0.639868644E+00     0.119109901E+00     0.322561095E-01    -0.114183960E-01     0.942068163E-01
    -0.639005542E+00     0.118822856E+00     0.322138167E-01    -0.112837417E-01     0.939082699E-01
    -0.638141634E+00     0.118536685E+00     0.321719130E-01    -0.111501997E-01     0.936102363E-01
    -0.637276922E+00     0.118251394E+00     0.321303975E-01    -0.110177632E-01     0.933127247E-01
    -0.636411407E+00     0.117966989E+00     0.320892692E-01    -0.108864254E-01     0.930157440E-01
    -0.635545090E+00     0.117683473E+00     0.320485273E-01    -0.107561794E-01     0.927193030E-01
    -0.634677971E+00     0.117400853E+00     0.320081707E-01    -0.106270185E-01     0.924234104E-01
    -0.633810054E+00     0.117119132E+00     0.319681985E-01    -0.104989357E-01     0.921280748E-01
    -0.632941337E+00     0.116838315E+00     0.319286099E-01    -0.103719243E-01     0.918333043E-01
    -0.632071823E+00     0.116558407E+00     0.318894038E-01    -0.102459773E-01     0.915391073E-01
    -0.631201512E+00     0.116279412E+00     0.318505794E-01    -0.101210877E-01     0.912454918E-01
    -0.630330405E+00     0.116001335E+00     0.318121358E-01    -0.999724880E-02     0.909524656E-01
    -0.629458505E+00     0.115724178E+00     0.317740719E-01    -0.987445351E-02     0.906600366E-01
    -0.628585811E+00     0.115447947E+00     0.317363870E-01    -0.975269494E-02     0.903682124E-01
    -0.627712325E+00     0.115172646E+00     0.316990801E-01    -0.963196613E-02     0.900770005E-01
    -0.626838047E+00     0.114898278E+00     0.316621503E-01    -0.951226011E-02     0.897864081E-01
    -0.625962980E+00     0.114624847E+00     0.316255967E-01    -0.939356993E-02     0.894964425E-01
    -0.625087124E+00     0.114352356E+00     0.315894184E-01    -0.927588860E-02     0.892071107E-01
    -0.624210481E+00     0.114080810E+00     0.315536146E-01    -0.915920917E-02     0.889184198E-01
    -0.623333050E+00     0.113810211E+00     0.315181843E-01    -0.904352465E-02     0.886303764E-01
    -0.622454834E+00     0.113540563E+00     0.314831267E-01    -0.892882806E-02     0.883429874E-01
    -0.621575834E+00     0.113271870E+00     0.314484409E-01    -0.881511244E-02     0.880562591E-01
    -0.620696050E+00     0.113004134E+00     0.314141260E-01    -0.870237080E-02     0.877701981E-01
    -0.619815484E+00     0.112737359E+00     0.313801813E-01    -0.859059619E-02     0.874848107E-01
    -0.618934137E+00     0.112471547E+00     0.313466058E-01    -0.847978164E-02     0.872001029E-01
    -0.618052010E+00     0.112206701E+00     0.313133987E-01    -0.836992018E-02     0.869160810E-01
    -0.617169104E+00     0.111942826E+00     0.312805593E-01    -0.826100488E-02     0.866327508E-01
    -0.616285421E+00     0.111679922E+00     0.312480866E-01    -0.815302879E-02     0.863501181E-01
    -0.615400960E+00     0.111417993E+00     0.312159799E-01    -0.804598499E-02     0.860681887E-01
    -0.614515725E+00     0.111157041E+00     0.311842384E-01    -0.793986654E-02     0.857869682E-01
    -0.613629714E+00     0.110897070E+00     0.311528612E-01    -0.783466654E-02     0.855064620E-01
    -0.612742931E+00     0.110638081E+00     0.311218477E-01    -0.773037810E-02     0.852266755E-01
    -0.611855375E+00     0.110380077E+00     0.310911970E-01    -0.762699434E-02     0.849476139E-01
    -0.610967048E+00     0.110123061E+00     0.310609083E-01    -0.752450837E-02     0.846692825E-01
    -0.610077951E+00     0.109867033E+00     0.310309810E-01    -0.742291336E-02     0.843916862E-01
    -0.609188085E+00     0.109611998E+00     0.310014142E-01    -0.732220247E-02     0.841148300E-01
    -0.608297452E+00     0.109357956E+00     0.309722072E-01    -0.722236886E-02     0.838387188E-01
    -0.607406052E+00     0.109104911E+00     0.309433594E-01    -0.712340573E-02     0.835633571E-01
    -0.606513887E+00     0.108852863E+00     0.309148700E-01    -0.702530630E-02     0.832887497E-01
    -0.605620957E+00     0.108601815E+00     0.308867382E-01    -0.692806380E-02     0.830149010E-01
    -0.604727264E+00     0.108351768E+00     0.308589634E-01    -0.683167145E-02     0.827418155E-01
    -0.603832809E+00     0.108102725E+00     0.308315449E-01    -0.673612254E-02     0.824694974E-01
    -0.602937592E+00     0.107854687E+00     0.308044821E-01    -0.664141035E-02     0.821979510E-01
    -0.602041617E+00     0.107607655E+00     0.307777741E-01    -0.654752816E-02     0.819271802E-01
    -0.601144882E+00     0.107361632E+00     0.307514204E-01    -0.645446930E-02     0.816571892E-01
