#
# Recomposed optical properties out of ARTDEC
#
# Used model for truncation was:
 dm
# number of wavelengths
           1
#      lambda         nBl   nangle   Trunc. Coeff.     sumF11    Cext        SSA              g  
     0.412000000E+00      8   1900     0.356587649E+00     0.200000522E+01     0.100000000E+01     0.100000000E+01    -0.327680000E+05
# Phase matrix
# lambda =      0.4120
#         u                 F11                F22              F33               F44               F21               F34
     0.361377780E+00     0.515353236E+00     0.546207835E+00     0.488644800E+00     0.452982456E+00     0.735856184E-01    -0.316923314E-01
     0.362919820E+00     0.517793747E+00     0.548160242E+00     0.490386121E+00     0.455237897E+00     0.738157504E-01    -0.320345172E-01
     0.364460870E+00     0.520226004E+00     0.550099834E+00     0.492111957E+00     0.457483378E+00     0.740441990E-01    -0.323785494E-01
     0.366000920E+00     0.522649877E+00     0.552026564E+00     0.493822292E+00     0.459718798E+00     0.742709680E-01    -0.327243741E-01
     0.367539980E+00     0.525065274E+00     0.553940419E+00     0.495517133E+00     0.461944092E+00     0.744960643E-01    -0.330719416E-01
     0.369078020E+00     0.527472041E+00     0.555841338E+00     0.497196450E+00     0.464159136E+00     0.747194895E-01    -0.334211924E-01
     0.370615060E+00     0.529870105E+00     0.557729323E+00     0.498860271E+00     0.466363884E+00     0.749412523E-01    -0.337720784E-01
     0.372151080E+00     0.532259335E+00     0.559604336E+00     0.500508585E+00     0.468558237E+00     0.751613561E-01    -0.341245418E-01
     0.373686080E+00     0.534639635E+00     0.561466364E+00     0.502141407E+00     0.470742126E+00     0.753798074E-01    -0.344785290E-01
     0.375220060E+00     0.537010910E+00     0.563315398E+00     0.503758755E+00     0.472915486E+00     0.755966127E-01    -0.348339862E-01
     0.376753020E+00     0.539373072E+00     0.565151434E+00     0.505360654E+00     0.475078256E+00     0.758117789E-01    -0.351908589E-01
     0.378284940E+00     0.541726003E+00     0.566974448E+00     0.506947109E+00     0.477230352E+00     0.760253103E-01    -0.355490881E-01
     0.379815820E+00     0.544069620E+00     0.568784443E+00     0.508518152E+00     0.479371719E+00     0.762372140E-01    -0.359086187E-01
     0.381345670E+00     0.546403859E+00     0.570581439E+00     0.510073832E+00     0.481502321E+00     0.764474989E-01    -0.362693979E-01
     0.382874480E+00     0.548728628E+00     0.572365436E+00     0.511614177E+00     0.483622100E+00     0.766561712E-01    -0.366313677E-01
     0.384402230E+00     0.551043825E+00     0.574136427E+00     0.513139214E+00     0.485730983E+00     0.768632362E-01    -0.369944676E-01
     0.385928930E+00     0.553349397E+00     0.575894444E+00     0.514649002E+00     0.487828948E+00     0.770687031E-01    -0.373586437E-01
     0.387454580E+00     0.555645279E+00     0.577639511E+00     0.516143595E+00     0.489915960E+00     0.772725802E-01    -0.377238396E-01
     0.388979170E+00     0.557931394E+00     0.579371644E+00     0.517623043E+00     0.491991973E+00     0.774748745E-01    -0.380899960E-01
     0.390502690E+00     0.560207671E+00     0.581090867E+00     0.519087399E+00     0.494056949E+00     0.776755933E-01    -0.384570537E-01
     0.392025150E+00     0.562474071E+00     0.582797227E+00     0.520536740E+00     0.496110878E+00     0.778747468E-01    -0.388249578E-01
     0.393546530E+00     0.564730515E+00     0.584490742E+00     0.521971120E+00     0.498153714E+00     0.780723412E-01    -0.391936457E-01
     0.395066830E+00     0.566976958E+00     0.586171460E+00     0.523390617E+00     0.500185443E+00     0.782683857E-01    -0.395630599E-01
     0.396586050E+00     0.569213357E+00     0.587839430E+00     0.524795312E+00     0.502206055E+00     0.784628896E-01    -0.399331421E-01
     0.398104190E+00     0.571439675E+00     0.589494707E+00     0.526185292E+00     0.504215544E+00     0.786558624E-01    -0.403038341E-01
     0.399621240E+00     0.573655865E+00     0.591137340E+00     0.527560639E+00     0.506213893E+00     0.788473124E-01    -0.406750750E-01
     0.401137190E+00     0.575861882E+00     0.592767380E+00     0.528921439E+00     0.508201094E+00     0.790372483E-01    -0.410468036E-01
     0.402652050E+00     0.578057716E+00     0.594384906E+00     0.530267803E+00     0.510177164E+00     0.792256813E-01    -0.414189634E-01
     0.404165800E+00     0.580243317E+00     0.595989970E+00     0.531599818E+00     0.512142090E+00     0.794126190E-01    -0.417914903E-01
     0.405678450E+00     0.582418682E+00     0.597582660E+00     0.532917604E+00     0.514095898E+00     0.795980730E-01    -0.421643276E-01
     0.407189990E+00     0.584583784E+00     0.599163046E+00     0.534221266E+00     0.516038597E+00     0.797820525E-01    -0.425374132E-01
     0.408700410E+00     0.586738602E+00     0.600731204E+00     0.535510916E+00     0.517970196E+00     0.799645669E-01    -0.429106849E-01
     0.410209710E+00     0.588883131E+00     0.602287226E+00     0.536786679E+00     0.519890725E+00     0.801456271E-01    -0.432840829E-01
     0.411717900E+00     0.591017387E+00     0.603831216E+00     0.538048694E+00     0.521800229E+00     0.803252450E-01    -0.436575496E-01
     0.413224950E+00     0.593141331E+00     0.605363245E+00     0.539297069E+00     0.523698707E+00     0.805034283E-01    -0.440310175E-01
     0.414730880E+00     0.595255002E+00     0.606883437E+00     0.540531960E+00     0.525586227E+00     0.806801904E-01    -0.444044311E-01
     0.416235670E+00     0.597358385E+00     0.608391883E+00     0.541753497E+00     0.527462810E+00     0.808555404E-01    -0.447777251E-01
     0.417739320E+00     0.599451499E+00     0.609888695E+00     0.542961827E+00     0.529328508E+00     0.810294898E-01    -0.451508388E-01
     0.419241820E+00     0.601534354E+00     0.611373984E+00     0.544157098E+00     0.531183363E+00     0.812020489E-01    -0.455237092E-01
     0.420743180E+00     0.603606990E+00     0.612847884E+00     0.545339477E+00     0.533027449E+00     0.813732309E-01    -0.458962778E-01
     0.422243390E+00     0.605669427E+00     0.614310512E+00     0.546509120E+00     0.534860819E+00     0.815430462E-01    -0.462684813E-01
     0.423742440E+00     0.607721688E+00     0.615761993E+00     0.547666190E+00     0.536683530E+00     0.817115059E-01    -0.466402562E-01
     0.425240340E+00     0.609763829E+00     0.617202474E+00     0.548810867E+00     0.538495670E+00     0.818786232E-01    -0.470115439E-01
     0.426737060E+00     0.611795854E+00     0.618632070E+00     0.549943309E+00     0.540297280E+00     0.820444069E-01    -0.473822759E-01
     0.428232620E+00     0.613817844E+00     0.620050949E+00     0.551063716E+00     0.542088471E+00     0.822088717E-01    -0.477523957E-01
     0.429727010E+00     0.615829839E+00     0.621459253E+00     0.552172269E+00     0.543869319E+00     0.823720290E-01    -0.481218398E-01
     0.431220230E+00     0.617831902E+00     0.622857141E+00     0.553269164E+00     0.545639918E+00     0.825338912E-01    -0.484905467E-01
     0.432712260E+00     0.619824072E+00     0.624244756E+00     0.554354585E+00     0.547400343E+00     0.826944689E-01    -0.488584502E-01
     0.434203110E+00     0.621806432E+00     0.625622275E+00     0.555428745E+00     0.549150711E+00     0.828537760E-01    -0.492254914E-01
     0.435692770E+00     0.623779046E+00     0.626989863E+00     0.556491846E+00     0.550891118E+00     0.830118243E-01    -0.495916062E-01
     0.437181230E+00     0.625741982E+00     0.628347688E+00     0.557544098E+00     0.552621666E+00     0.831686258E-01    -0.499567310E-01
     0.438668500E+00     0.627695337E+00     0.629695941E+00     0.558585726E+00     0.554342487E+00     0.833241946E-01    -0.503208066E-01
     0.440154580E+00     0.629639203E+00     0.631034810E+00     0.559616958E+00     0.556053703E+00     0.834785438E-01    -0.506837717E-01
     0.441639440E+00     0.631573637E+00     0.632364461E+00     0.560638002E+00     0.557755410E+00     0.836316837E-01    -0.510455574E-01
     0.443123100E+00     0.633498766E+00     0.633685110E+00     0.561649109E+00     0.559447764E+00     0.837836296E-01    -0.514061073E-01
     0.444605540E+00     0.635414670E+00     0.634996941E+00     0.562650506E+00     0.561130881E+00     0.839343929E-01    -0.517653552E-01
     0.446086770E+00     0.637321473E+00     0.636300172E+00     0.563642446E+00     0.562804918E+00     0.840839881E-01    -0.521232422E-01
     0.447566780E+00     0.639219280E+00     0.637595007E+00     0.564625174E+00     0.564470013E+00     0.842324279E-01    -0.524797044E-01
     0.449045560E+00     0.641108199E+00     0.638881655E+00     0.565598940E+00     0.566126308E+00     0.843797248E-01    -0.528346784E-01
     0.450523110E+00     0.642988357E+00     0.640160339E+00     0.566564007E+00     0.567773964E+00     0.845258927E-01    -0.531881030E-01
     0.451999430E+00     0.644859887E+00     0.641431289E+00     0.567520640E+00     0.569413145E+00     0.846709453E-01    -0.535399170E-01
     0.453474510E+00     0.646722913E+00     0.642694728E+00     0.568469107E+00     0.571044012E+00     0.848148955E-01    -0.538900571E-01
     0.454948360E+00     0.648577591E+00     0.643950903E+00     0.569409691E+00     0.572666750E+00     0.849577581E-01    -0.542384648E-01
     0.456420950E+00     0.650424032E+00     0.645200034E+00     0.570342656E+00     0.574281507E+00     0.850995443E-01    -0.545850722E-01
     0.457892300E+00     0.652262414E+00     0.646442386E+00     0.571268304E+00     0.575888491E+00     0.852402700E-01    -0.549298232E-01
     0.459362390E+00     0.654092871E+00     0.647678195E+00     0.572186914E+00     0.577487872E+00     0.853799474E-01    -0.552726527E-01
     0.460831230E+00     0.655915581E+00     0.648907731E+00     0.573098792E+00     0.579079858E+00     0.855185915E-01    -0.556135024E-01
     0.462298810E+00     0.657730700E+00     0.650131249E+00     0.574004235E+00     0.580664639E+00     0.856562157E-01    -0.559523098E-01
     0.463765120E+00     0.659538391E+00     0.651349009E+00     0.574903547E+00     0.582242412E+00     0.857928330E-01    -0.562890124E-01
     0.465230160E+00     0.661338836E+00     0.652561288E+00     0.575797042E+00     0.583813390E+00     0.859284579E-01    -0.566235502E-01
     0.466693930E+00     0.663132220E+00     0.653768365E+00     0.576685040E+00     0.585377791E+00     0.860631046E-01    -0.569558632E-01
     0.468156420E+00     0.664918723E+00     0.654970517E+00     0.577567859E+00     0.586935828E+00     0.861967864E-01    -0.572858896E-01
     0.469617630E+00     0.666698543E+00     0.656168034E+00     0.578445830E+00     0.588487730E+00     0.863295178E-01    -0.576135699E-01
     0.471077550E+00     0.668471870E+00     0.657361204E+00     0.579319282E+00     0.590033721E+00     0.864613122E-01    -0.579388424E-01
     0.472536180E+00     0.670238912E+00     0.658550328E+00     0.580188556E+00     0.591574041E+00     0.865921839E-01    -0.582616482E-01
     0.473993530E+00     0.671999896E+00     0.659735720E+00     0.581054004E+00     0.593108945E+00     0.867221483E-01    -0.585819304E-01
     0.475449570E+00     0.673755005E+00     0.660917667E+00     0.581915959E+00     0.594638652E+00     0.868512172E-01    -0.588996237E-01
     0.476904310E+00     0.675504476E+00     0.662096494E+00     0.582774783E+00     0.596163430E+00     0.869794058E-01    -0.592146719E-01
     0.478357750E+00     0.677248540E+00     0.663272521E+00     0.583630839E+00     0.597683540E+00     0.871067286E-01    -0.595270167E-01
     0.479809880E+00     0.678987421E+00     0.664446069E+00     0.584484487E+00     0.599199239E+00     0.872331991E-01    -0.598365980E-01
     0.481260700E+00     0.680721362E+00     0.665617468E+00     0.585336100E+00     0.600710799E+00     0.873588319E-01    -0.601433579E-01
     0.482710200E+00     0.682450598E+00     0.666787049E+00     0.586186048E+00     0.602218488E+00     0.874836404E-01    -0.604472369E-01
     0.484158370E+00     0.684175371E+00     0.667955146E+00     0.587034709E+00     0.603722579E+00     0.876076384E-01    -0.607481756E-01
     0.485605220E+00     0.685895952E+00     0.669122115E+00     0.587882476E+00     0.605223373E+00     0.877308410E-01    -0.610461192E-01
     0.487050750E+00     0.687612606E+00     0.670288308E+00     0.588729742E+00     0.606721163E+00     0.878532626E-01    -0.613410109E-01
     0.488494940E+00     0.689325579E+00     0.671454068E+00     0.589576894E+00     0.608216229E+00     0.879749161E-01    -0.616327902E-01
     0.489937790E+00     0.691035148E+00     0.672619758E+00     0.590424334E+00     0.609708878E+00     0.880958158E-01    -0.619214010E-01
     0.491379300E+00     0.692741595E+00     0.673785747E+00     0.591272472E+00     0.611199419E+00     0.882159761E-01    -0.622067876E-01
     0.492819470E+00     0.694445207E+00     0.674952408E+00     0.592121720E+00     0.612688171E+00     0.883354113E-01    -0.624888944E-01
     0.494258290E+00     0.696146266E+00     0.676120112E+00     0.592972492E+00     0.614175445E+00     0.884541349E-01    -0.627676644E-01
     0.495695760E+00     0.697845071E+00     0.677289244E+00     0.593825212E+00     0.615661568E+00     0.885721613E-01    -0.630430426E-01
     0.497131870E+00     0.699541916E+00     0.678460183E+00     0.594680302E+00     0.617146865E+00     0.886895038E-01    -0.633149727E-01
     0.498566620E+00     0.701237110E+00     0.679633326E+00     0.595538197E+00     0.618631674E+00     0.888061767E-01    -0.635834005E-01
     0.500000000E+00     0.702930959E+00     0.680809063E+00     0.596399330E+00     0.620116329E+00     0.889221933E-01    -0.638482703E-01
     0.501432020E+00     0.704623797E+00     0.681987807E+00     0.597264151E+00     0.621601190E+00     0.890375687E-01    -0.641095306E-01
     0.502862660E+00     0.706315927E+00     0.683169951E+00     0.598133098E+00     0.623086594E+00     0.891523153E-01    -0.643671247E-01
     0.504291930E+00     0.708007696E+00     0.684355918E+00     0.599006630E+00     0.624572909E+00     0.892664479E-01    -0.646210016E-01
     0.505719810E+00     0.709699419E+00     0.685546113E+00     0.599885195E+00     0.626060484E+00     0.893799790E-01    -0.648711055E-01
     0.507146320E+00     0.711391464E+00     0.686740976E+00     0.600769270E+00     0.627549710E+00     0.894929240E-01    -0.651173880E-01
     0.508571430E+00     0.713084149E+00     0.687940913E+00     0.601659306E+00     0.629040935E+00     0.896052946E-01    -0.653597924E-01
     0.509995160E+00     0.714777852E+00     0.689146375E+00     0.602555789E+00     0.630534561E+00     0.897171061E-01    -0.655982709E-01
     0.511417480E+00     0.716472901E+00     0.690357779E+00     0.603459179E+00     0.632030947E+00     0.898283699E-01    -0.658327680E-01
     0.512838410E+00     0.718169689E+00     0.691575585E+00     0.604369974E+00     0.633530508E+00     0.899391013E-01    -0.660632366E-01
     0.514257940E+00     0.719868576E+00     0.692800236E+00     0.605288657E+00     0.635033632E+00     0.900493131E-01    -0.662896251E-01
     0.515676050E+00     0.721569918E+00     0.694032170E+00     0.606215707E+00     0.636540704E+00     0.901590173E-01    -0.665118812E-01
     0.517092760E+00     0.723274127E+00     0.695271864E+00     0.607151639E+00     0.638052155E+00     0.902682290E-01    -0.667299589E-01
     0.518508050E+00     0.724981567E+00     0.696519767E+00     0.608096941E+00     0.639568380E+00     0.903769600E-01    -0.669438067E-01
     0.519921920E+00     0.726692637E+00     0.697776348E+00     0.609052122E+00     0.641089802E+00     0.904852237E-01    -0.671533765E-01
