#
# ARTDECO : Beta_l
#
# Used model for truncation was:
 dm
# number of wavelengths
         184
# wlambda(microns)     nBetal     Trunc. Coeff.     Cext (microns^2)       SSA              g 
      4     0.244869960E+01     0.313615988E+01     0.309330620E+01     0.251862962E+01    -0.324001626E-01    -0.872647173E-01
      5     0.186590220E+01     0.224047697E+01     0.212567658E+01     0.190307925E+01    -0.194962577E+00    -0.116830955E+00
      6     0.110241453E+01     0.158685029E+01     0.147732841E+01     0.112229240E+01    -0.589819576E-01    -0.180532976E+00
      7     0.484374700E+00     0.608887323E+00     0.512904376E+00     0.484178263E+00    -0.345774598E-01    -0.242464244E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.1981
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999999E+00     0.000000000E+00     0.000000000E+00     0.880922929E+00     0.000000000E+00     0.000000000E+00
      1     0.220861920E+01     0.000000000E+00     0.000000000E+00     0.220201371E+01     0.000000000E+00     0.000000000E+00
      2     0.301286095E+01     0.400382158E+01     0.378402549E+01     0.285182762E+01     0.830145556E-01    -0.830408210E-01
      3     0.275950499E+01     0.349250282E+01     0.348497630E+01     0.270677674E+01    -0.126303920E+00     0.549289542E-01
      4     0.231326496E+01     0.294019683E+01     0.284955611E+01     0.224585627E+01     0.266878570E-01     0.320239621E-02
      5     0.191823841E+01     0.209717428E+01     0.195629024E+01     0.176048186E+01    -0.417767501E+00     0.138069035E+00
      6     0.116829671E+01     0.159075431E+01     0.150150216E+01     0.987401776E+00    -0.354693755E+00    -0.287745057E-01
      7     0.587622481E+00     0.550722849E+00     0.532501566E+00     0.460899773E+00    -0.412245770E+00    -0.893738878E-01
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.2475
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.880684676E+00     0.000000000E+00     0.000000000E+00
      1     0.230195961E+01     0.000000000E+00     0.000000000E+00     0.228545718E+01     0.000000000E+00     0.000000000E+00
      2     0.315053704E+01     0.409630382E+01     0.388539834E+01     0.299574521E+01     0.148800933E-01    -0.682292528E-01
      3     0.304231424E+01     0.375550550E+01     0.372358575E+01     0.294401498E+01    -0.119611254E+00     0.377270446E-01
      4     0.260502855E+01     0.322035059E+01     0.313163105E+01     0.245526948E+01     0.641210336E-01    -0.461101678E-02
      5     0.212385730E+01     0.232760485E+01     0.219236162E+01     0.182186792E+01    -0.156682777E+00     0.281475039E+00
      6     0.131373975E+01     0.161414566E+01     0.163999901E+01     0.110308736E+01    -0.163797074E+00     0.292454133E+00
      7     0.585147465E+00     0.614619373E+00     0.675639621E+00     0.479547710E+00    -0.137807225E+00     0.269269688E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.2992
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.862428337E+00     0.000000000E+00     0.000000000E+00
      1     0.223028863E+01     0.000000000E+00     0.000000000E+00     0.226635689E+01     0.000000000E+00     0.000000000E+00
      2     0.310471485E+01     0.407274988E+01     0.378838764E+01     0.295459930E+01    -0.725077290E-01    -0.851119743E-01
      3     0.296437524E+01     0.368157355E+01     0.366748011E+01     0.292926569E+01    -0.105614047E+00     0.298651988E-01
      4     0.269316128E+01     0.325378950E+01     0.314815777E+01     0.260551932E+01     0.809596323E-01    -0.106196810E+00
      5     0.220412928E+01     0.249095151E+01     0.240708778E+01     0.210909872E+01     0.120776191E+00     0.243635093E+00
      6     0.147722921E+01     0.189207412E+01     0.179700003E+01     0.133486216E+01     0.103905154E+00     0.270572565E+00
      7     0.630596723E+00     0.763388176E+00     0.813027743E+00     0.673794226E+00     0.206525891E+00     0.283456564E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.3533
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.904597228E+00     0.000000000E+00     0.000000000E+00
      1     0.224523644E+01     0.000000000E+00     0.000000000E+00     0.226438531E+01     0.000000000E+00     0.000000000E+00
      2     0.313078049E+01     0.407545117E+01     0.388256326E+01     0.302322508E+01    -0.870610085E-01    -0.663539546E-01
      3     0.298060976E+01     0.370827323E+01     0.370134725E+01     0.296412992E+01    -0.119034014E+00     0.299625360E-01
      4     0.262791248E+01     0.326025073E+01     0.322081301E+01     0.267817147E+01    -0.217716267E-01    -0.229065490E+00
      5     0.217915965E+01     0.249626462E+01     0.237822447E+01     0.219538562E+01     0.100287222E+00    -0.965712015E-01
      6     0.144397395E+01     0.196897838E+01     0.182801707E+01     0.139501874E+01     0.173141100E+00    -0.124565097E+00
      7     0.669970741E+00     0.805484938E+00     0.769627837E+00     0.706497170E+00     0.328457527E+00    -0.153568683E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.4100
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.930804257E+00     0.000000000E+00     0.000000000E+00
      1     0.233966165E+01     0.000000000E+00     0.000000000E+00     0.235939697E+01     0.000000000E+00     0.000000000E+00
      2     0.326350035E+01     0.417674753E+01     0.403254586E+01     0.318892433E+01    -0.177243957E-01    -0.407755283E-01
      3     0.320880184E+01     0.394487374E+01     0.394601020E+01     0.321897094E+01    -0.104858442E+00     0.351394010E-01
      4     0.284498478E+01     0.351942958E+01     0.348964795E+01     0.291949862E+01    -0.403255533E-01    -0.155820595E+00
      5     0.235759422E+01     0.272746793E+01     0.262472010E+01     0.240114109E+01    -0.692445274E-01    -0.117300004E+00
      6     0.158119100E+01     0.211393187E+01     0.198353385E+01     0.155053202E+01    -0.350327543E-02    -0.153425282E+00
      7     0.759638289E+00     0.932005193E+00     0.882203949E+00     0.760970371E+00     0.726104074E-01    -0.212262038E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.4695
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.921124289E+00     0.000000000E+00     0.000000000E+00
      1     0.231754398E+01     0.000000000E+00     0.000000000E+00     0.234720477E+01     0.000000000E+00     0.000000000E+00
      2     0.323956583E+01     0.416259828E+01     0.399665326E+01     0.318095682E+01     0.332507937E-01    -0.443847789E-01
      3     0.319325910E+01     0.393374628E+01     0.391482407E+01     0.320844577E+01    -0.817838932E-01     0.536293007E-01
      4     0.289163629E+01     0.353593285E+01     0.348785108E+01     0.293858103E+01    -0.128522996E-01    -0.931144558E-01
      5     0.247231338E+01     0.279778693E+01     0.270507842E+01     0.248474438E+01    -0.166637256E+00    -0.120951898E-01
      6     0.171736689E+01     0.223605435E+01     0.213049786E+01     0.166291380E+01    -0.131321355E+00    -0.785950003E-01
      7     0.881741467E+00     0.103839299E+01     0.996834401E+00     0.835680077E+00    -0.121089615E+00    -0.147483866E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.5321
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999999E+00     0.000000000E+00     0.000000000E+00     0.857894429E+00     0.000000000E+00     0.000000000E+00
      1     0.243536635E+01     0.000000000E+00     0.000000000E+00     0.232624492E+01     0.000000000E+00     0.000000000E+00
      2     0.328659093E+01     0.415296926E+01     0.398243393E+01     0.313882755E+01     0.628012657E-01    -0.429175740E-01
      3     0.347136774E+01     0.410661016E+01     0.397941803E+01     0.331006286E+01     0.738786633E-01     0.167293483E-01
      4     0.341915786E+01     0.385097276E+01     0.374407577E+01     0.327239905E+01     0.118148780E+00     0.145606406E-01
      5     0.307564467E+01     0.343187900E+01     0.332221454E+01     0.294822902E+01     0.134037624E+00     0.153001834E+00
      6     0.239482608E+01     0.281509647E+01     0.261589386E+01     0.213808626E+01     0.132617800E+00     0.174409739E+00
      7     0.133087055E+01     0.159887597E+01     0.156165367E+01     0.121913088E+01     0.128967635E+00     0.214517917E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.5978
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999998E+00     0.000000000E+00     0.000000000E+00     0.798882685E+00     0.000000000E+00     0.000000000E+00
      1     0.254380538E+01     0.000000000E+00     0.000000000E+00     0.238024174E+01     0.000000000E+00     0.000000000E+00
      2     0.363637276E+01     0.425626357E+01     0.402238033E+01     0.342642826E+01     0.243213028E+00     0.237151637E-02
      3     0.423160300E+01     0.472255999E+01     0.453670580E+01     0.399548359E+01     0.288534170E+00     0.266948435E-01
      4     0.437447125E+01     0.481757869E+01     0.464051126E+01     0.409839342E+01     0.308405940E+00     0.611553843E-01
      5     0.403479238E+01     0.445202338E+01     0.429649481E+01     0.374149501E+01     0.311121435E+00     0.104361500E+00
      6     0.318974584E+01     0.360733985E+01     0.342744947E+01     0.282456146E+01     0.297491573E+00     0.145770985E+00
      7     0.183803141E+01     0.220796565E+01     0.214905765E+01     0.160118052E+01     0.276115674E+00     0.191054572E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.6671
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999998E+00     0.000000000E+00     0.000000000E+00     0.796473707E+00     0.000000000E+00     0.000000000E+00
      1     0.253138125E+01     0.000000000E+00     0.000000000E+00     0.240241839E+01     0.000000000E+00     0.000000000E+00
      2     0.364136758E+01     0.427557659E+01     0.401199438E+01     0.345032299E+01     0.283829991E+00    -0.300224935E-02
      3     0.424117109E+01     0.474474470E+01     0.455895550E+01     0.401961282E+01     0.324261557E+00     0.172214871E-01
      4     0.435892773E+01     0.481977159E+01     0.467126032E+01     0.414052189E+01     0.334994834E+00     0.476105880E-01
      5     0.399205111E+01     0.445332310E+01     0.430569690E+01     0.377470624E+01     0.335177373E+00     0.842584841E-01
      6     0.313899666E+01     0.359920081E+01     0.340486043E+01     0.284497320E+01     0.330373257E+00     0.125604559E+00
      7     0.180513376E+01     0.220967658E+01     0.212041118E+01     0.161370179E+01     0.323863316E+00     0.171432889E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
# lambda =      2.7402
#     l     alpha1            alpha2            alpha3            alpha4             beta1            beta2
      0     0.999999999E+00     0.000000000E+00     0.000000000E+00     0.777931151E+00     0.000000000E+00     0.000000000E+00
      1     0.249899859E+01     0.000000000E+00     0.000000000E+00     0.237036612E+01     0.000000000E+00     0.000000000E+00
      2     0.358127346E+01     0.423885068E+01     0.394360768E+01     0.338734161E+01     0.306625030E+00    -0.149802245E-01
      3     0.415329937E+01     0.466612164E+01     0.446093305E+01     0.392968987E+01     0.344886468E+00     0.251874334E-02
      4     0.425217783E+01     0.471537234E+01     0.455338831E+01     0.403670000E+01     0.354233542E+00     0.317700299E-01
      5     0.388370898E+01     0.434456461E+01     0.418314833E+01     0.367139944E+01     0.356520784E+00     0.681645268E-01
      6     0.304975384E+01     0.350646564E+01     0.330013809E+01     0.276549380E+01     0.356824515E+00     0.110686609E+00
      7     0.175371282E+01     0.215673894E+01     0.205921076E+01     0.158260771E+01     0.356711931E+00     0.159269019E+00
      8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
